pair,signal_time,entry_price,exit_time,exit_price,pnl_pct_net,pnl_dollars,position_dollars,exit_reason,score,shadow_balance_after
GPSUSDT,2026-08-08 18:30:00+00:00,0.00988,2026-08-09 06:00:00+00:00,0.0097812,-1.3,-47.35,3642.61,SL 🔴,0.45569077073127784,11097.9
DIAUSDT,2026-08-08 22:30:00+00:00,0.1253,2026-08-09 04:00:00+00:00,0.1271795,1.2,44.39,3699.3,TP 🟢,0.6936186972696343,11142.3
LUNAUSDT,2026-08-09 03:30:00+00:00,0.0426,2026-08-09 06:00:00+00:00,0.04295145,0.525,19.5,3714.1,Trail-Lock 🔒,0.5382445496650055,11161.79
XVGUSDT,2026-08-09 03:30:00+00:00,0.002123,2026-08-09 08:30:00+00:00,0.002154845,1.2,44.65,3720.6,TP 🟢,0.48555927240909635,11206.44
KSMUSDT,2026-08-08 22:30:00+00:00,3.11,2026-08-09 07:00:00+00:00,3.15665,1.2,44.83,3735.48,TP 🟢,0.7363651669373562,11251.27
MOVRUSDT,2026-08-09 06:00:00+00:00,1.204,2026-08-09 07:00:00+00:00,1.1897990592042924,-1.4795,-55.49,3750.42,SL 🔴,0.6191576655607431,11195.78
VANAUSDT,2026-08-09 06:00:00+00:00,0.882,2026-08-09 10:00:00+00:00,0.87318,-1.3,-48.52,3731.93,SL 🔴,0.45838497272713047,11147.27
SCRTUSDT,2026-08-09 03:30:00+00:00,0.0326,2026-08-09 09:30:00+00:00,0.03286895,0.525,19.51,3715.76,Trail-Lock 🔒,0.7272012144260409,11166.77
XVGUSDT,2026-08-09 08:30:00+00:00,0.00214,2026-08-09 10:30:00+00:00,0.0021186,-1.3,-48.39,3722.26,SL 🔴,0.4731317162501212,11118.38
GTCUSDT,2026-08-09 03:30:00+00:00,0.08874,2026-08-09 12:00:00+00:00,0.0900711,1.2,44.47,3706.13,TP 🟢,0.8407376375753921,11162.86
QKCUSDT,2026-08-09 13:00:00+00:00,0.002016,2026-08-09 18:00:00+00:00,0.00199584,-1.3,-48.37,3720.95,SL 🔴,0.4681830226411845,11114.49
PIVXUSDT,2026-08-09 16:30:00+00:00,0.0251,2026-08-09 17:30:00+00:00,0.02542458060251702,0.9931,36.79,3704.83,Trail-Lock 🔒,0.8152524113792929,11151.28
HEIUSDT,2026-08-09 08:30:00+00:00,0.1656,2026-08-09 19:00:00+00:00,0.1584993101410077,-4.5879,-170.71,3720.95,SL 🔴,0.6548299907656624,10980.57
BANDUSDT,2026-08-09 18:30:00+00:00,0.1738,2026-08-09 20:30:00+00:00,0.17523385,0.525,19.22,3660.19,Trail-Lock 🔒,0.8061493875995052,10999.78
PIVXUSDT,2026-08-09 18:30:00+00:00,0.0255,2026-08-09 19:30:00+00:00,0.024909189514383746,-2.6169,-95.95,3666.59,SL 🔴,0.4560563970803885,10903.83
SSVUSDT,2026-08-09 10:30:00+00:00,2.135,2026-08-09 23:00:00+00:00,2.114,-1.2836,-47.76,3720.95,Timeout ⏱️,0.5797755574519965,10856.07
IQUSDT,2026-08-09 13:00:00+00:00,0.000658,2026-08-10 01:30:00+00:00,0.00065142,-1.3,-48.37,3720.95,SL 🔴,0.5176135387705191,10807.7
DCRUSDT,2026-08-09 14:30:00+00:00,12.88,2026-08-10 03:00:00+00:00,12.99,0.554,20.62,3720.95,Timeout ⏱️,0.4507495882659341,10828.31
ALPINEUSDT,2026-08-09 16:30:00+00:00,0.334,2026-08-10 04:30:00+00:00,0.33675550000000004,0.525,18.95,3609.44,Trail-Lock 🔒,0.8461652638443372,10847.26
XVGUSDT,2026-08-09 18:30:00+00:00,0.002166,2026-08-10 04:00:00+00:00,0.0021838695,0.525,18.98,3615.75,Trail-Lock 🔒,0.8101191281870884,10866.25
EIGENUSDT,2026-08-09 13:00:00+00:00,0.1745,2026-08-09 23:30:00+00:00,0.172755,-1.3,-47.09,3622.08,SL 🔴,0.7646139266542771,10819.16
NEWTUSDT,2026-08-09 13:00:00+00:00,0.0395,2026-08-10 01:30:00+00:00,0.039825875000000004,0.525,18.93,3606.39,Trail-Lock 🔒,0.7189571282773761,10838.09
SKLUSDT,2026-08-09 22:30:00+00:00,0.00366,2026-08-10 01:00:00+00:00,0.0036901950000000003,0.525,18.97,3612.7,Trail-Lock 🔒,0.6272904138881166,10857.06
GMTUSDT,2026-08-09 16:30:00+00:00,0.00686,2026-08-10 00:00:00+00:00,0.006916595,0.525,19.0,3619.02,Trail-Lock 🔒,0.6095338366018472,10876.06
ADXUSDT,2026-08-09 18:30:00+00:00,0.0654,2026-08-10 05:30:00+00:00,0.06593955,0.525,19.03,3625.35,Trail-Lock 🔒,0.6686982334432836,10895.09
ERAUSDT,2026-08-10 04:30:00+00:00,0.0699,2026-08-10 05:30:00+00:00,0.0709485,1.2,43.58,3631.7,TP 🟢,0.4923389180561073,10938.67
LUNAUSDT,2026-08-10 14:00:00+00:00,0.0421,2026-08-10 16:30:00+00:00,0.041679,-1.3,-47.4,3646.22,SL 🔴,0.5924038233105196,10891.27
MIRAUSDT,2026-08-10 14:00:00+00:00,0.0424,2026-08-10 15:30:00+00:00,0.041976,-1.3,-47.2,3630.42,SL 🔴,0.5425111354469888,10844.08
HEIUSDT,2026-08-10 14:00:00+00:00,0.1513,2026-08-10 17:30:00+00:00,0.15510407194229767,2.2143,80.04,3614.69,TP 🟢,0.8101578548396517,10924.11
BLURUSDT,2026-08-10 17:00:00+00:00,0.014,2026-08-10 18:00:00+00:00,0.0141155,0.525,19.12,3641.37,Trail-Lock 🔒,0.5608497978199437,10943.23
AMPUSDT,2026-08-10 21:30:00+00:00,0.000385,2026-08-10 22:30:00+00:00,0.000390775,1.2,43.77,3647.74,TP 🟢,0.731153540824135,10987.0
DCRUSDT,2026-08-10 21:30:00+00:00,12.88,2026-08-10 23:00:00+00:00,12.7512,-1.3,-47.61,3662.33,SL 🔴,0.45520487900819123,10939.39
OPUSDT,2026-08-10 17:00:00+00:00,0.0911,2026-08-11 01:30:00+00:00,0.09246650000000001,1.2,43.77,3647.74,TP 🟢,0.5396537019627401,10983.17
FILUSDT,2026-08-10 19:30:00+00:00,0.6994,2026-08-11 03:00:00+00:00,0.709891,1.2,43.95,3662.33,TP 🟢,0.5539023051366012,11027.12
PROMUSDT,2026-08-10 21:30:00+00:00,2.049,2026-08-11 03:30:00+00:00,2.079735,1.2,44.11,3675.71,TP 🟢,0.8454448334486597,11071.22
DGBUSDT,2026-08-10 21:30:00+00:00,0.00381,2026-08-11 03:30:00+00:00,0.0038414325000000003,0.525,19.37,3690.41,Trail-Lock 🔒,0.6213990159185764,11090.6
XVGUSDT,2026-08-10 21:30:00+00:00,0.002184,2026-08-11 05:00:00+00:00,0.00216216,-1.3,-48.06,3696.87,SL 🔴,0.5130263320686813,11042.54
TNSRUSDT,2026-08-11 04:00:00+00:00,0.0319,2026-08-11 07:30:00+00:00,0.031581,-1.3,-47.85,3680.85,SL 🔴,0.727371595036556,10994.69
LSKUSDT,2026-08-10 17:00:00+00:00,0.077,2026-08-11 05:30:00+00:00,0.0774,0.2195,8.04,3664.9,Timeout ⏱️,0.6427634379189124,11002.73
DGBUSDT,2026-08-11 08:00:00+00:00,0.00381,2026-08-11 09:00:00+00:00,0.0037523286133144536,-1.8137,-66.52,3667.58,SL 🔴,0.8349521830205724,10936.21
GPSUSDT,2026-08-11 08:00:00+00:00,0.00928,2026-08-11 17:00:00+00:00,0.0091872,-1.3,-47.39,3645.4,SL 🔴,0.8413821953477076,10888.82
PIVXUSDT,2026-08-11 15:00:00+00:00,0.0235,2026-08-11 15:30:00+00:00,0.02389923044925918,1.3989,50.77,3629.61,Trail-Lock 🔒,0.7732430629473072,10939.6
CGPTUSDT,2026-08-11 14:30:00+00:00,0.02049,2026-08-11 17:30:00+00:00,0.020659042500000002,0.525,19.14,3646.53,Trail-Lock 🔒,0.4742253509657564,10958.74
INITUSDT,2026-08-11 14:30:00+00:00,0.0525,2026-08-11 20:30:00+00:00,0.0532875,1.2,43.83,3652.91,TP 🟢,0.8346082531696561,11002.58
CELRUSDT,2026-08-11 18:00:00+00:00,0.001975,2026-08-11 22:00:00+00:00,0.0020046250000000003,1.2,44.01,3667.53,TP 🟢,0.8493711733797468,11046.59
IMXUSDT,2026-08-11 22:30:00+00:00,0.112,2026-08-12 07:30:00+00:00,0.112924,0.525,19.33,3682.2,Trail-Lock 🔒,0.5223879859887209,11065.92
LUMIAUSDT,2026-08-12 04:30:00+00:00,0.0774,2026-08-12 08:00:00+00:00,0.076626,-1.3,-47.95,3688.64,SL 🔴,0.4738476126215667,11017.96
DIAUSDT,2026-08-12 09:00:00+00:00,0.1251,2026-08-12 09:30:00+00:00,0.12613207499999998,0.525,19.28,3672.65,Trail-Lock 🔒,0.5796618801480689,11037.25
EGLDUSDT,2026-08-12 09:00:00+00:00,2.71,2026-08-12 09:30:00+00:00,2.7323575,0.525,19.32,3679.08,Trail-Lock 🔒,0.4672387613144664,11056.56
DGBUSDT,2026-08-12 11:30:00+00:00,0.00397,2026-08-12 13:30:00+00:00,0.004047930674117914,1.663,61.29,3685.52,TP 🟢,0.8203336031811914,11117.85
GPSUSDT,2026-08-12 09:00:00+00:00,0.00956,2026-08-12 14:30:00+00:00,0.009703400000000001,1.2,44.47,3705.95,TP 🟢,0.8164857272225323,11162.32
MOVRUSDT,2026-08-12 11:30:00+00:00,0.925,2026-08-12 13:00:00+00:00,0.958610594933128,3.3336,124.03,3720.77,TP 🟢,0.71804186241964,11286.36
THETAUSDT,2026-08-12 11:30:00+00:00,0.1347,2026-08-12 14:00:00+00:00,0.133353,-1.3,-48.91,3762.12,SL 🔴,0.5001041972411087,11237.45
SENTUSDT,2026-08-12 09:00:00+00:00,0.01317,2026-08-12 19:30:00+00:00,0.013367549999999999,1.2,44.95,3745.82,TP 🟢,0.7874394703075259,11282.4
BANANAUSDT,2026-08-12 18:00:00+00:00,3.714,2026-08-12 20:30:00+00:00,3.7446405,0.525,19.74,3760.8,Trail-Lock 🔒,0.8505074648001859,11302.14
BANDUSDT,2026-08-12 18:00:00+00:00,0.1606,2026-08-12 19:00:00+00:00,0.163009,1.2,45.21,3767.38,TP 🟢,0.8493506031917233,11347.35
JASMYUSDT,2026-08-12 15:00:00+00:00,0.00402,2026-08-12 21:30:00+00:00,0.0039798,-1.3,-48.7,3745.82,SL 🔴,0.7181455697642142,11298.66
ORDIUSDT,2026-08-12 15:00:00+00:00,3.445,2026-08-12 21:00:00+00:00,3.4105499999999997,-1.3,-49.17,3782.45,SL 🔴,0.5029838013388308,11249.49
2ZUSDT,2026-08-12 18:00:00+00:00,0.05154,2026-08-12 22:00:00+00:00,0.05014697256136251,-3.0028,-112.6,3749.83,SL 🔴,0.7946862993850786,11136.88
EDUUSDT,2026-08-12 18:00:00+00:00,0.0393,2026-08-12 21:30:00+00:00,0.039624225,0.525,19.49,3712.29,Trail-Lock 🔒,0.7904622233969905,11156.37
DIAUSDT,2026-08-12 20:30:00+00:00,0.1217,2026-08-13 03:30:00+00:00,0.1235255,1.2,44.63,3718.79,TP 🟢,0.780191661987448,11201.0
ESPUSDT,2026-08-12 22:30:00+00:00,0.07136,2026-08-13 00:00:00+00:00,0.0724304,1.2,44.8,3733.67,TP 🟢,0.66158923022931,11245.8
SFPUSDT,2026-08-12 22:30:00+00:00,0.2403,2026-08-13 00:00:00+00:00,0.24228247500000002,0.525,19.68,3748.6,Trail-Lock 🔒,0.5437011801931086,11265.48
TWTUSDT,2026-08-12 22:30:00+00:00,0.4062,2026-08-13 07:30:00+00:00,0.402138,-1.3,-48.82,3755.16,SL 🔴,0.5067612065466188,11216.67
INITUSDT,2026-08-13 04:30:00+00:00,0.0518,2026-08-13 09:00:00+00:00,0.051282,-1.3,-48.61,3738.89,SL 🔴,0.6406108071907196,11168.06
TRBUSDT,2026-08-13 04:30:00+00:00,13.66,2026-08-13 08:00:00+00:00,13.5234,-1.3,-48.39,3722.69,SL 🔴,0.5579009027314732,11119.67
ORDIUSDT,2026-08-13 04:30:00+00:00,3.477,2026-08-13 14:30:00+00:00,3.50568525,0.525,19.46,3706.56,Trail-Lock 🔒,0.663572007932402,11139.13
DGBUSDT,2026-08-13 11:30:00+00:00,0.00412,2026-08-13 12:00:00+00:00,0.004153990000000001,0.525,19.49,3713.04,Trail-Lock 🔒,0.6141137069110931,11158.62
FIDAUSDT,2026-08-13 04:30:00+00:00,0.0175,2026-08-13 16:00:00+00:00,0.017325,-1.3,-48.19,3706.56,SL 🔴,0.4824309797186276,11110.43
XVGUSDT,2026-08-13 09:00:00+00:00,0.002101,2026-08-13 16:30:00+00:00,0.00207999,-1.3,-48.15,3703.48,SL 🔴,0.7112974678626485,11062.29
REQUSDT,2026-08-13 15:00:00+00:00,0.051,2026-08-13 15:30:00+00:00,0.051765,1.2,44.25,3687.43,TP 🟢,0.6522974977591609,11106.54
WINUSDT,2026-08-13 15:00:00+00:00,3.125e-05,2026-08-13 16:30:00+00:00,3.09375e-05,-1.3,-48.13,3702.18,SL 🔴,0.554188831730475,11058.41
TWTUSDT,2026-08-13 09:00:00+00:00,0.4032,2026-08-13 18:30:00+00:00,0.409248,1.2,44.44,3703.48,TP 🟢,0.8421907244773653,11102.85
DEXEUSDT,2026-08-13 18:00:00+00:00,2.009,2026-08-14 05:00:00+00:00,1.98242698148693,-1.6227,-60.06,3700.95,SL 🔴,0.841832654226405,11042.8
IOUSDT,2026-08-13 21:00:00+00:00,0.1139,2026-08-14 01:30:00+00:00,0.11265478514463548,-1.3933,-51.56,3700.95,SL 🔴,0.5758519009201988,10991.23
ONGUSDT,2026-08-13 21:00:00+00:00,0.04244,2026-08-14 00:00:00+00:00,0.0420156,-1.3,-48.11,3700.95,SL 🔴,0.5112615777859271,10943.12
MOVRUSDT,2026-08-13 21:00:00+00:00,0.857,2026-08-14 00:30:00+00:00,0.8400358984071271,-2.2795,-84.36,3700.95,SL 🔴,0.4553726686599535,10858.76
STEEMUSDT,2026-08-13 21:00:00+00:00,0.03594,2026-08-14 05:00:00+00:00,0.0355806,-1.3,-47.05,3619.59,SL 🔴,0.6698199623350025,10811.7
MTLUSDT,2026-08-13 23:30:00+00:00,0.194,2026-08-14 00:00:00+00:00,0.1956005,0.525,18.92,3603.9,Trail-Lock 🔒,0.49628341428317396,10830.62
WUSDT,2026-08-13 21:00:00+00:00,0.00814,2026-08-14 08:00:00+00:00,0.008058599999999999,-1.3,-46.85,3603.9,SL 🔴,0.5744525357250985,10783.77
JASMYUSDT,2026-08-13 21:00:00+00:00,0.00406,2026-08-14 07:00:00+00:00,0.0040194,-1.3,-46.73,3594.59,SL 🔴,0.7620966081017337,10737.04
ESPUSDT,2026-08-14 05:00:00+00:00,0.0751,2026-08-14 05:30:00+00:00,0.075719575,0.525,18.79,3579.01,Trail-Lock 🔒,0.6420558045316808,10755.83
OPUSDT,2026-08-13 23:30:00+00:00,0.0865,2026-08-14 10:00:00+00:00,0.08563499999999999,-1.3,-46.73,3594.59,SL 🔴,0.8335088399042487,10709.1
GUSDT,2026-08-14 05:00:00+00:00,0.00357,2026-08-14 09:30:00+00:00,0.0035342999999999998,-1.3,-46.61,3585.28,SL 🔴,0.5073053941661765,10662.5
NILUSDT,2026-08-14 09:00:00+00:00,0.04337,2026-08-14 09:30:00+00:00,0.042567527104345734,-2.1503,-76.43,3554.17,SL 🔴,0.4936355752532505,10586.07
RONINUSDT,2026-08-14 11:30:00+00:00,0.0495,2026-08-14 15:30:00+00:00,0.0502425,1.2,42.34,3528.69,TP 🟢,0.7483730516821495,10628.41
LAUSDT,2026-08-14 14:30:00+00:00,0.048,2026-08-14 15:30:00+00:00,0.048396,0.525,18.6,3542.8,Trail-Lock 🔒,0.5341860443779072,10647.01
ONGUSDT,2026-08-14 11:30:00+00:00,0.04279,2026-08-14 15:00:00+00:00,0.04343185,1.2,42.59,3549.0,TP 🟢,0.47255858312037213,10689.6
KSMUSDT,2026-08-14 14:30:00+00:00,2.84,2026-08-14 16:00:00+00:00,2.8826,1.2,42.76,3563.2,TP 🟢,0.4611166107324407,10732.36
LAUSDT,2026-08-14 15:30:00+00:00,0.0483,2026-08-14 16:00:00+00:00,0.049024500000000006,1.2,42.93,3577.45,TP 🟢,0.5808679152289665,10775.29
TFUELUSDT,2026-08-14 15:30:00+00:00,0.00715,2026-08-14 16:30:00+00:00,0.0072089875,0.525,18.86,3591.76,Trail-Lock 🔒,0.4774582410953966,10794.15
CTSIUSDT,2026-08-14 18:30:00+00:00,0.0253,2026-08-14 19:00:00+00:00,0.0256795,1.2,43.18,3598.05,TP 🟢,0.846363455411548,10837.32
ZKPUSDT,2026-08-14 17:30:00+00:00,0.04,2026-08-14 19:30:00+00:00,0.040600000000000004,1.2,43.35,3612.44,TP 🟢,0.8377736651907312,10880.67
WLDUSDT,2026-08-14 15:30:00+00:00,0.3409,2026-08-14 19:30:00+00:00,0.3460135,1.2,43.52,3626.89,TP 🟢,0.7311130779310788,10924.2
AWEUSDT,2026-08-14 16:30:00+00:00,0.0622,2026-08-14 19:00:00+00:00,0.06271315,0.525,19.12,3641.4,Trail-Lock 🔒,0.6293711972503397,10943.31
ERAUSDT,2026-08-14 18:30:00+00:00,0.0598,2026-08-14 19:30:00+00:00,0.060697,1.2,43.77,3647.77,TP 🟢,0.5852419463031815,10987.09
ONEUSDT,2026-08-14 22:30:00+00:00,0.00075,2026-08-14 23:00:00+00:00,0.0007676226556940371,2.0497,75.07,3662.36,TP 🟢,0.6624087555927134,11062.15
DUSKUSDT,2026-08-14 16:30:00+00:00,0.0609,2026-08-15 00:30:00+00:00,0.0618135,1.2,43.18,3598.05,TP 🟢,0.5479310259345695,11105.33
ICPUSDT,2026-08-14 21:00:00+00:00,2.229,2026-08-15 00:30:00+00:00,2.262435,1.2,43.95,3662.36,TP 🟢,0.4862940844571804,11149.28
TOWNSUSDT,2026-08-14 22:30:00+00:00,0.00213,2026-08-15 00:00:00+00:00,0.00216195,1.2,44.25,3687.38,TP 🟢,0.6109722210994227,11193.53
CUSDT,2026-08-14 21:00:00+00:00,0.0654,2026-08-14 23:30:00+00:00,0.06593955,0.525,19.59,3731.18,Trail-Lock 🔒,0.8471708746868436,11213.12
ONGUSDT,2026-08-14 23:00:00+00:00,0.04476,2026-08-15 00:00:00+00:00,0.04550565940134837,1.3659,51.05,3737.71,TP 🟢,0.7547820828515133,11264.17
PARTIUSDT,2026-08-14 23:00:00+00:00,0.0224,2026-08-15 01:00:00+00:00,0.022176,-1.3,-48.81,3754.72,SL 🔴,0.49592731165598697,11215.36
GPSUSDT,2026-08-14 23:00:00+00:00,0.01034,2026-08-15 00:00:00+00:00,0.010432828791880382,0.5978,22.35,3738.45,Trail-Lock 🔒,0.49399156575366066,11237.7
STRAXUSDT,2026-08-14 15:30:00+00:00,0.00822,2026-08-15 02:00:00+00:00,0.0083433,1.2,43.95,3662.36,TP 🟢,0.5485855241351871,11281.65
ZAMAUSDT,2026-08-14 23:00:00+00:00,0.04548,2026-08-15 01:30:00+00:00,0.0450252,-1.3,-48.7,3745.9,SL 🔴,0.4698789499287073,11232.96
DGBUSDT,2026-08-15 01:00:00+00:00,0.00414,2026-08-15 03:30:00+00:00,0.004095569534107319,-1.3732,-51.42,3744.32,SL 🔴,0.6152061311285333,11181.54
REQUSDT,2026-08-14 15:30:00+00:00,0.0504,2026-08-15 04:00:00+00:00,0.0506,0.0968,3.55,3662.36,Timeout ⏱️,0.4694441714266948,11185.09
RADUSDT,2026-08-15 03:30:00+00:00,0.238,2026-08-15 04:00:00+00:00,0.24156999999999998,1.2,44.74,3728.36,TP 🟢,0.6761917105353377,11229.83
PORTALUSDT,2026-08-14 22:00:00+00:00,0.01066,2026-08-15 05:00:00+00:00,0.010823940767943541,1.2379,46.15,3728.36,TP 🟢,0.8364837129097659,11275.98
CGPTUSDT,2026-08-14 18:30:00+00:00,0.02051,2026-08-15 05:30:00+00:00,0.02081765,1.2,43.95,3662.36,TP 🟢,0.6855226125653273,11319.93
SHELLUSDT,2026-08-15 05:00:00+00:00,0.02,2026-08-15 05:30:00+00:00,0.020165000000000002,0.525,19.81,3773.31,Trail-Lock 🔒,0.6196588793630265,11339.74
STORJUSDT,2026-08-15 04:00:00+00:00,0.0438,2026-08-15 05:30:00+00:00,0.044161349999999995,0.525,19.84,3779.91,Trail-Lock 🔒,0.5531315256031679,11359.58
ARPAUSDT,2026-08-14 17:30:00+00:00,0.00847,2026-08-15 06:00:00+00:00,0.00847,-0.3,-10.79,3598.05,Timeout ⏱️,0.45986816623468457,11348.79
KITEUSDT,2026-08-15 02:00:00+00:00,0.0957,2026-08-15 06:00:00+00:00,0.09648952499999999,0.525,19.86,3782.93,Trail-Lock 🔒,0.5287193630940945,11368.65
ARBUSDT,2026-08-15 02:30:00+00:00,0.075,2026-08-15 08:00:00+00:00,0.07425,-1.3,-48.45,3727.18,SL 🔴,0.475986216850208,11320.19
SAGAUSDT,2026-08-15 05:00:00+00:00,0.01322,2026-08-15 08:00:00+00:00,0.013329065000000001,0.525,19.81,3773.4,Trail-Lock 🔒,0.7481679405476964,11340.01
ONGUSDT,2026-08-15 06:30:00+00:00,0.04501,2026-08-15 09:00:00+00:00,0.0440467511537506,-2.4401,-92.23,3780.0,SL 🔴,0.8145117961606871,11247.77
AWEUSDT,2026-08-15 08:00:00+00:00,0.06222,2026-08-15 09:00:00+00:00,0.062733315,0.525,19.68,3749.26,Trail-Lock 🔒,0.538119074583754,11267.45
TOWNSUSDT,2026-08-15 05:00:00+00:00,0.00216,2026-08-15 09:30:00+00:00,0.0021924,1.2,45.4,3782.93,TP 🟢,0.8486099896636895,11312.85
SOMIUSDT,2026-08-15 09:00:00+00:00,0.0917,2026-08-15 09:30:00+00:00,0.0930755,1.2,45.25,3770.95,TP 🟢,0.6110841428703129,11358.1
IDUSDT,2026-08-15 07:00:00+00:00,0.0299,2026-08-15 10:00:00+00:00,0.029601,-1.3,-49.02,3770.95,SL 🔴,0.8378733509402037,11309.08
TFUELUSDT,2026-08-14 22:30:00+00:00,0.00724,2026-08-15 11:00:00+00:00,0.00725,-0.1619,-5.97,3687.38,Timeout ⏱️,0.47431330627050594,11303.11
WAXPUSDT,2026-08-14 23:00:00+00:00,0.00366,2026-08-15 11:30:00+00:00,0.00367,-0.0268,-1.0,3744.32,Timeout ⏱️,0.8348205927491705,11302.11
PARTIUSDT,2026-08-15 09:00:00+00:00,0.0222,2026-08-15 11:30:00+00:00,0.022533,1.2,45.24,3769.69,TP 🟢,0.6859881692578196,11347.34
APTUSDT,2026-08-15 02:00:00+00:00,0.544,2026-08-15 12:30:00+00:00,0.53856,-1.3,-48.45,3727.18,SL 🔴,0.4681771845441837,11298.89
ICXUSDT,2026-08-15 11:00:00+00:00,0.0186,2026-08-15 13:00:00+00:00,0.018879,1.2,45.39,3782.45,TP 🟢,0.5033338979087257,11344.28
LUMIAUSDT,2026-08-15 12:00:00+00:00,0.0816,2026-08-15 12:30:00+00:00,0.08282400000000001,1.2,45.38,3781.43,TP 🟢,0.8495663296134237,11389.66
BMTUSDT,2026-08-15 09:00:00+00:00,0.01604,2026-08-15 13:00:00+00:00,0.016649214928224847,3.4981,132.81,3796.55,TP 🟢,0.7072572358596046,11522.46
PIVXUSDT,2026-08-15 12:00:00+00:00,0.0144,2026-08-15 12:30:00+00:00,0.014723544781394638,1.9468,74.77,3840.82,Trail-Lock 🔒,0.6607909064748348,11597.24
CELRUSDT,2026-08-15 12:00:00+00:00,0.002058,2026-08-15 12:30:00+00:00,0.0020760383514270993,0.5765,22.29,3865.75,Trail-Lock 🔒,0.5170757413750449,11619.52
OPUSDT,2026-08-15 02:00:00+00:00,0.0867,2026-08-15 14:00:00+00:00,0.08583299999999999,-1.3,-49.26,3789.55,SL 🔴,0.5116971523493654,11570.26
VIRTUALUSDT,2026-08-15 02:00:00+00:00,0.5609,2026-08-15 14:30:00+00:00,0.5581,-0.7992,-29.79,3727.18,Timeout ⏱️,0.5207183670695428,11540.47
SXTUSDT,2026-08-15 05:30:00+00:00,0.00701,2026-08-15 14:30:00+00:00,0.0069399,-1.3,-49.01,3769.69,SL 🔴,0.7654192854580545,11491.47
SAPIENUSDT,2026-08-15 11:30:00+00:00,0.0774,2026-08-15 14:30:00+00:00,0.07856099999999999,1.2,46.28,3856.75,TP 🟢,0.6459211987593327,11537.75
RAREUSDT,2026-08-15 12:00:00+00:00,0.01168,2026-08-15 14:30:00+00:00,0.011901625765344787,1.5975,61.44,3845.92,TP 🟢,0.8274502143210889,11599.18
PHAUSDT,2026-08-15 09:00:00+00:00,0.0219,2026-08-15 15:00:00+00:00,0.022228499999999998,1.2,45.43,3786.03,TP 🟢,0.5894025052999373,11644.62
WLDUSDT,2026-08-15 05:30:00+00:00,0.3414,2026-08-15 15:00:00+00:00,0.34652099999999997,1.2,45.39,3782.45,TP 🟢,0.8503921632599722,11690.01
DUSKUSDT,2026-08-15 14:00:00+00:00,0.0657,2026-08-15 15:00:00+00:00,0.06626382028087485,0.5582,21.75,3896.67,Trail-Lock 🔒,0.5573188341044221,11711.76
ZKPUSDT,2026-08-15 09:30:00+00:00,0.0405,2026-08-15 15:30:00+00:00,0.0411075,1.2,45.21,3767.7,TP 🟢,0.4994091575151184,11756.97
ERAUSDT,2026-08-15 09:30:00+00:00,0.0602,2026-08-15 16:00:00+00:00,0.061103,1.2,45.39,3782.45,TP 🟢,0.4676943267662546,11802.36
CTSIUSDT,2026-08-15 15:00:00+00:00,0.02498,2026-08-15 16:00:00+00:00,0.025354699999999997,1.2,47.21,3934.12,TP 🟢,0.6450746257368056,11849.57
DGBUSDT,2026-08-15 14:30:00+00:00,0.00398,2026-08-15 16:30:00+00:00,0.004012835,0.525,20.74,3949.86,Trail-Lock 🔒,0.6808053690050574,11870.3
ERAUSDT,2026-08-15 16:30:00+00:00,0.0613,2026-08-15 17:00:00+00:00,0.060687,-1.3,-51.44,3956.77,SL 🔴,0.6159548653811818,11818.87
ZILUSDT,2026-08-15 05:00:00+00:00,0.002331,2026-08-15 17:30:00+00:00,0.002342,0.1719,6.51,3789.55,Timeout ⏱️,0.516857767653534,11825.38
XNOUSDT,2026-08-15 07:30:00+00:00,0.362,2026-08-15 17:30:00+00:00,0.36743,1.2,47.3,3941.79,TP 🟢,0.525423823897327,11872.68
XPLUSDT,2026-08-15 10:00:00+00:00,0.07718,2026-08-15 20:30:00+00:00,0.0764082,-1.3,-50.35,3873.17,SL 🔴,0.6803336594428948,11822.33
GLMRUSDT,2026-08-15 13:00:00+00:00,0.007566,2026-08-15 20:30:00+00:00,0.00746946615853254,-1.5759,-62.1,3940.78,SL 🔴,0.8429951251852809,11760.23
NILUSDT,2026-08-15 18:30:00+00:00,0.04862,2026-08-15 20:30:00+00:00,0.0495991539392766,1.7139,67.19,3920.08,Trail-Lock 🔒,0.7125685724278762,11827.41
DEXEUSDT,2026-08-15 20:00:00+00:00,1.966,2026-08-15 21:00:00+00:00,1.94634,-1.3,-51.25,3942.47,SL 🔴,0.5760118361733109,11776.16
MOVRUSDT,2026-08-15 13:00:00+00:00,0.794,2026-08-15 21:30:00+00:00,0.8143545416991046,2.2635,88.85,3925.39,Trail-Lock 🔒,0.6322901174755267,11865.02
ENJUSDT,2026-08-15 09:30:00+00:00,0.02427,2026-08-15 22:00:00+00:00,0.02415,-0.7944,-29.95,3769.69,Timeout ⏱️,0.46839139553566084,11835.07
ARKMUSDT,2026-08-15 09:30:00+00:00,0.0919,2026-08-15 22:00:00+00:00,0.0924,0.2441,9.66,3957.56,Timeout ⏱️,0.5744763126482162,11844.73
BIOUSDT,2026-08-15 15:00:00+00:00,0.02497,2026-08-15 21:30:00+00:00,0.0247203,-1.3,-51.45,3957.56,SL 🔴,0.49152135333997454,11793.28
