IOTAUSDT,2026-07-28 12:30:00+00:00,0.0317,2026-07-28 13:30:00+00:00,0.032175499999999996,1.2,42.36,3530.39,TP 🟢,0.749689685350697,10666.35
ARBUSDT,2026-07-28 12:30:00+00:00,0.0777,2026-07-28 14:00:00+00:00,0.07834102500000001,0.525,18.61,3544.52,Trail-Lock 🔒,0.5861487287039568,10684.96
DUSKUSDT,2026-07-28 06:00:00+00:00,0.0612,2026-07-28 14:30:00+00:00,0.062118,1.2,41.97,3497.85,TP 🟢,0.8472479260969701,10726.93
SENTUSDT,2026-07-28 13:00:00+00:00,0.01213,2026-07-28 14:30:00+00:00,0.0120087,-1.3,-46.16,3550.72,SL 🔴,0.7123137139588243,10680.77
WCTUSDT,2026-07-28 11:30:00+00:00,0.03723,2026-07-28 15:00:00+00:00,0.0375371475,0.525,18.61,3544.52,Trail-Lock 🔒,0.651072764073102,10699.38
PIVXUSDT,2026-07-28 13:30:00+00:00,0.0343,2026-07-28 15:30:00+00:00,0.034582974999999995,0.525,18.63,3549.32,Trail-Lock 🔒,0.5238009196114504,10718.01
ESPUSDT,2026-07-28 15:30:00+00:00,0.07359,2026-07-28 16:00:00+00:00,0.074505411657624,0.9439,33.62,3561.74,Trail-Lock 🔒,0.619798301044605,10751.63
SCRUSDT,2026-07-28 15:00:00+00:00,0.02008,2026-07-28 17:00:00+00:00,0.0198792,-1.3,-46.3,3561.74,SL 🔴,0.5194742583944412,10705.33
SAGAUSDT,2026-07-28 15:00:00+00:00,0.01271,2026-07-28 17:00:00+00:00,0.012566912957699742,-1.4258,-50.78,3561.74,SL 🔴,0.6608658330438311,10654.55
ROSEUSDT,2026-07-28 15:00:00+00:00,0.00517,2026-07-28 21:30:00+00:00,0.00524755,1.2,42.88,3572.94,TP 🟢,0.6109893059383933,10697.43
GRTUSDT,2026-07-28 15:00:00+00:00,0.01504,2026-07-28 22:30:00+00:00,0.01516408,0.525,18.59,3540.58,Trail-Lock 🔒,0.6233818022576123,10716.02
FLUXUSDT,2026-07-28 15:00:00+00:00,0.039,2026-07-28 22:30:00+00:00,0.03932175,0.525,18.7,3561.07,Trail-Lock 🔒,0.8427094928683072,10734.72
PROMUSDT,2026-07-28 19:30:00+00:00,2.006,2026-07-28 22:30:00+00:00,2.0287225038487757,0.8327,29.71,3567.3,Trail-Lock 🔒,0.8231813962771142,10764.43
RLCUSDT,2026-07-28 15:30:00+00:00,0.2577,2026-07-29 00:00:00+00:00,0.258,-0.1836,-6.5,3540.58,Timeout ⏱️,0.608823706344636,10757.93
MANTAUSDT,2026-07-28 17:00:00+00:00,0.05926,2026-07-29 00:00:00+00:00,0.05962,0.3075,10.93,3554.87,Timeout ⏱️,0.716515786785157,10768.86
AXLUSDT,2026-07-28 15:00:00+00:00,0.038,2026-07-29 00:00:00+00:00,0.0383,0.4895,17.51,3577.2,Timeout ⏱️,0.6770898270073822,10786.37
ERAUSDT,2026-07-28 19:00:00+00:00,0.0671,2026-07-29 03:00:00+00:00,0.06795807311191858,0.9788,35.09,3584.52,Trail-Lock 🔒,0.8132359572299341,10821.46
WINUSDT,2026-07-29 01:00:00+00:00,2.525e-05,2026-07-29 02:00:00+00:00,2.562875e-05,1.2,43.15,3596.21,TP 🟢,0.7904930267523937,10864.61
RIFUSDT,2026-07-28 18:30:00+00:00,0.0794,2026-07-29 01:30:00+00:00,0.07645887028279481,-4.0042,-144.58,3610.6,SL 🔴,0.7131957077614296,10720.03
SAPIENUSDT,2026-07-29 00:00:00+00:00,0.0803,2026-07-29 02:30:00+00:00,0.08096247499999999,0.525,18.7,3562.41,Trail-Lock 🔒,0.5889547587230297,10738.73
GRTUSDT,2026-07-28 23:30:00+00:00,0.01516,2026-07-29 01:30:00+00:00,0.0150084,-1.3,-46.39,3568.64,SL 🔴,0.5317648920065343,10692.34
ROSEUSDT,2026-07-28 21:30:00+00:00,0.00515,2026-07-29 04:00:00+00:00,0.00522725,1.2,42.77,3564.11,TP 🟢,0.8400633756268261,10735.11
PROMUSDT,2026-07-28 23:30:00+00:00,2.045,2026-07-29 04:30:00+00:00,2.0652893259323553,0.6921,24.77,3578.37,Trail-Lock 🔒,0.7377197236053663,10759.88
XLMUSDT,2026-07-28 20:30:00+00:00,0.172,2026-07-29 05:00:00+00:00,0.173419,0.525,18.83,3586.63,Trail-Lock 🔒,0.5624083075620149,10778.71
EDUUSDT,2026-07-29 05:30:00+00:00,0.0312,2026-07-29 07:30:00+00:00,0.0314574,0.525,18.86,3592.9,Trail-Lock 🔒,0.8391494400058293,10797.57
XNOUSDT,2026-07-29 06:00:00+00:00,0.392,2026-07-29 06:30:00+00:00,0.4001021521553214,1.7669,63.59,3599.19,TP 🟢,0.822229076257128,10861.16
ZAMAUSDT,2026-07-29 04:30:00+00:00,0.0627,2026-07-29 06:30:00+00:00,0.06342613103746271,0.8581,31.07,3620.39,Trail-Lock 🔒,0.7360978928758813,10892.23
IDUSDT,2026-07-29 16:00:00+00:00,0.0276,2026-07-29 20:00:00+00:00,0.028014,1.2,43.57,3630.74,TP 🟢,0.8479023848451492,10935.8
